Chr1	10678162	10678163
Chr1	108508206	108508207
Chr1	108792974	108792975
Chr1	11003213	11003214
Chr1	11116332	11116333
Chr1	113773756	113773757
Chr1	118229566	118229567
Chr1	1204142	1204143
Chr1	12204516	12204517
Chr1	122452396	122452397
Chr1	122854981	122854982
Chr1	12285919	12285920
Chr1	122950468	122950469
Chr1	123183423	123183424
Chr1	123726336	123726337
Chr1	123838988	123838989
Chr1	123846941	123846942
Chr1	124150083	124150084
Chr1	124273063	124273064
Chr1	125170367	125170368
Chr1	125215288	125215289
Chr1	125243244	125243245
Chr1	12593607	12593608
Chr1	126057401	126057402
Chr1	126183945	126183946
Chr1	126236770	126236771
Chr1	126252350	126252351
Chr1	126413333	126413334
Chr1	126725248	126725249
Chr1	126952213	126952214
Chr1	127340962	127340963
Chr1	127358618	127358619
Chr1	127631249	127631250
Chr1	128695400	128695401
Chr1	128978210	128978211
Chr1	128999834	128999835
Chr1	129144674	129144675
Chr1	129158350	129158351
Chr1	129976866	129976867
Chr1	130234808	130234809
Chr1	130447872	130447873
Chr1	130549692	130549693
Chr1	131514066	131514067
Chr1	131551731	131551732
Chr1	131928786	131928787
Chr1	132958020	132958021
Chr1	132989197	132989198
Chr1	133057104	133057105
Chr1	134091256	134091257
Chr1	134129878	134129879
Chr1	134273739	134273740
Chr1	134557265	134557266
Chr1	135591186	135591187
Chr1	135766361	135766362
Chr1	136107768	136107769
Chr1	136760738	136760739
Chr1	13741338	13741339
Chr1	137480557	137480558
Chr1	137731754	137731755
Chr1	138134149	138134150
Chr1	138174715	138174716
Chr1	138464313	138464314
Chr1	138816891	138816892
Chr1	139317811	139317812
Chr1	13943435	13943436
Chr1	139862951	139862952
Chr1	140032972	140032973
Chr1	140571744	140571745
Chr1	140614036	140614037
Chr1	140822387	140822388
Chr1	141277711	141277712
Chr1	142033766	142033767
Chr1	143214005	143214006
Chr1	143455052	143455053
Chr1	143455185	143455186
Chr1	143746911	143746912
Chr1	144312002	144312003
Chr1	144512855	144512856
Chr1	144551563	144551564
Chr1	144637902	144637903
Chr1	144734047	144734048
Chr1	144798085	144798086
Chr1	145006113	145006114
Chr1	145195807	145195808
Chr1	145655920	145655921
Chr1	145887200	145887201
Chr1	146182258	146182259
Chr1	146538424	146538425
Chr1	146931488	146931489
Chr1	147509459	147509460
Chr1	147589425	147589426
Chr1	148431410	148431411
Chr1	148922910	148922911
Chr1	149087281	149087282
Chr1	149200331	149200332
Chr1	149869603	149869604
Chr1	150526259	150526260
Chr1	151010590	151010591
Chr1	151024104	151024105
Chr1	151543586	151543587
Chr1	151829524	151829525
Chr1	151983197	151983198
Chr1	152473733	152473734
Chr1	152495418	152495419
Chr1	152618151	152618152
Chr1	152780884	152780885
Chr1	152940465	152940466
Chr1	153248876	153248877
Chr1	153347011	153347012
Chr1	153582616	153582617
Chr1	153586624	153586625
Chr1	153793869	153793870
Chr1	153950977	153950978
Chr1	154109385	154109386
Chr1	154210102	154210103
Chr1	154415417	154415418
Chr1	154541940	154541941
Chr1	155063469	155063470
Chr1	155182290	155182291
Chr1	155314229	155314230
Chr1	155539661	155539662
Chr1	155630461	155630462
Chr1	155717604	155717605
Chr1	155903708	155903709
Chr1	156096206	156096207
Chr1	157026329	157026330
Chr1	157366603	157366604
Chr1	157368377	157368378
Chr1	157379415	157379416
Chr1	157499459	157499460
Chr1	158015026	158015027
Chr1	158112827	158112828
Chr1	158473548	158473549
Chr1	158525402	158525403
Chr1	159249929	159249930
Chr1	159454857	159454858
Chr1	159712044	159712045
Chr1	161302194	161302195
Chr1	161888928	161888929
Chr1	161960382	161960383
Chr1	162206338	162206339
Chr1	162406527	162406528
Chr1	162745047	162745048
Chr1	163171257	163171258
Chr1	163274048	163274049
Chr1	163562614	163562615
Chr1	163641716	163641717
Chr1	163678619	163678620
Chr1	164354425	164354426
Chr1	164470436	164470437
Chr1	164564920	164564921
Chr1	165667414	165667415
Chr1	165924564	165924565
Chr1	166017289	166017290
Chr1	166196156	166196157
Chr1	166267317	166267318
Chr1	167687617	167687618
Chr1	167942279	167942280
Chr1	167942323	167942324
Chr1	168052213	168052214
Chr1	168052228	168052229
Chr1	168456491	168456492
Chr1	168733093	168733094
Chr1	169068028	169068029
Chr1	169131242	169131243
Chr1	169370527	169370528
Chr1	169961328	169961329
Chr1	170038420	170038421
Chr1	170083578	170083579
Chr1	170725731	170725732
Chr1	170735870	170735871
Chr1	170742835	170742836
Chr1	170783153	170783154
Chr1	171674086	171674087
Chr1	172632046	172632047
Chr1	172685840	172685841
Chr1	173808620	173808621
Chr1	173855372	173855373
Chr1	176342861	176342862
Chr1	178445389	178445390
Chr1	178564979	178564980
Chr1	178629058	178629059
Chr1	178680474	178680475
Chr1	178767659	178767660
Chr1	179083267	179083268
Chr1	179611703	179611704
Chr1	179629959	179629960
Chr1	179767943	179767944
Chr1	179857006	179857007
Chr1	180013689	180013690
Chr1	180270208	180270209
Chr1	180641109	180641110
Chr1	180993266	180993267
Chr1	181255336	181255337
Chr1	18332255	18332256
Chr1	184860355	184860356
Chr1	18691377	18691378
Chr1	187057567	187057568
Chr1	18710620	18710621
Chr1	187506713	187506714
Chr1	187950185	187950186
Chr1	188744197	188744198
Chr1	19235223	19235224
Chr1	1926669	1926670
Chr1	19384676	19384677
Chr1	19423050	19423051
Chr1	194693188	194693189
Chr1	1970876	1970877
Chr1	19726339	19726340
Chr1	19782426	19782427
Chr1	207482787	207482788
Chr1	208406719	208406720
Chr1	210968695	210968696
Chr1	211199057	211199058
Chr1	211655295	211655296
Chr1	2216141	2216142
Chr1	2231129	2231130
Chr1	225903204	225903205
Chr1	225911267	225911268
Chr1	232761822	232761823
Chr1	233093301	233093302
Chr1	23913435	23913436
Chr1	23962993	23962994
Chr1	242228975	242228976
Chr1	242286717	242286718
Chr1	242377853	242377854
Chr1	242461395	242461396
Chr1	242907651	242907652
Chr1	243117054	243117055
Chr1	243173147	243173148
Chr1	243297713	243297714
Chr1	243523171	243523172
Chr1	243745204	243745205
Chr1	243749526	243749527
Chr1	244485605	244485606
Chr1	248307364	248307365
Chr1	249888717	249888718
Chr1	251988054	251988055
Chr1	262719546	262719547
Chr1	270045927	270045928
Chr1	270201986	270201987
Chr1	271434012	271434013
Chr1	271434029	271434030
Chr1	271868028	271868029
Chr1	271923744	271923745
Chr1	272157912	272157913
Chr1	273121455	273121456
Chr1	273680	273681
Chr1	27478457	27478458
Chr1	27490772	27490773
Chr1	27503532	27503533
Chr1	275186388	275186389
Chr1	275543809	275543810
Chr1	275738093	275738094
Chr1	276535318	276535319
Chr1	276560266	276560267
Chr1	276566293	276566294
Chr1	278588571	278588572
Chr1	278849780	278849781
Chr1	279163439	279163440
Chr1	280956918	280956919
Chr1	282986153	282986154
Chr1	284395314	284395315
Chr1	284426797	284426798
Chr1	284442792	284442793
Chr1	284478599	284478600
Chr1	284533410	284533411
Chr1	284597893	284597894
Chr1	284691373	284691374
Chr1	284804613	284804614
Chr1	285134506	285134507
Chr1	285325352	285325353
Chr1	285402234	285402235
Chr1	286559367	286559368
Chr1	286622936	286622937
Chr1	2898976	2898977
Chr1	292055705	292055706
Chr1	292133607	292133608
Chr1	292133631	292133632
Chr1	293475257	293475258
Chr1	293480825	293480826
Chr1	293490362	293490363
Chr1	295869908	295869909
Chr1	296091575	296091576
Chr1	296613987	296613988
Chr1	296942850	296942851
Chr1	297090087	297090088
Chr1	298876171	298876172
Chr1	2991962	2991963
Chr1	29988669	29988670
Chr1	30033393	30033394
Chr1	305441267	305441268
Chr1	305507340	305507341
Chr1	305552373	305552374
Chr1	305687078	305687079
Chr1	305922689	305922690
Chr1	305930316	305930317
Chr1	30853824	30853825
Chr1	309004346	309004347
Chr1	309578752	309578753
Chr1	309607208	309607209
Chr1	309946103	309946104
Chr1	310035127	310035128
Chr1	310063605	310063606
Chr1	310173314	310173315
Chr1	310767683	310767684
Chr1	311001931	311001932
Chr1	311139348	311139349
Chr1	311199143	311199144
Chr1	311812857	311812858
Chr1	311861805	311861806
Chr1	311918735	311918736
Chr1	312004452	312004453
Chr1	312381397	312381398
Chr1	313934097	313934098
Chr1	314418251	314418252
Chr1	314490490	314490491
Chr1	314560056	314560057
Chr1	31498962	31498963
Chr1	315584325	315584326
Chr1	316824408	316824409
Chr1	3179022	3179023
Chr1	318091031	318091032
Chr1	318471107	318471108
Chr1	321395422	321395423
Chr1	323470155	323470156
Chr1	323693212	323693213
Chr1	3270725	3270726
Chr1	328176051	328176052
Chr1	329267125	329267126
Chr1	331086007	331086008
Chr1	334667600	334667601
Chr1	336047644	336047645
Chr1	339927226	339927227
Chr1	339927356	339927357
Chr1	340811667	340811668
Chr1	349216342	349216343
Chr1	351156270	351156271
Chr1	351188709	351188710
Chr1	358624867	358624868
Chr1	358634437	358634438
Chr1	359892464	359892465
Chr1	361566696	361566697
Chr1	361572209	361572210
Chr1	362063838	362063839
Chr1	362169859	362169860
Chr1	362759871	362759872
Chr1	362862962	362862963
Chr1	362893653	362893654
Chr1	363052797	363052798
Chr1	363207647	363207648
Chr1	363331507	363331508
Chr1	363421781	363421782
Chr1	363615288	363615289
Chr1	363757888	363757889
Chr1	363789383	363789384
Chr1	364586212	364586213
Chr1	364902580	364902581
Chr1	36528406	36528407
Chr1	36788764	36788765
Chr1	368315750	368315751
Chr1	368433104	368433105
Chr1	369210327	369210328
Chr1	36924716	36924717
Chr1	370190737	370190738
Chr1	370295701	370295702
Chr1	370533345	370533346
Chr1	370610256	370610257
Chr1	370868813	370868814
Chr1	371104208	371104209
Chr1	371215854	371215855
Chr1	372660407	372660408
Chr1	373550119	373550120
Chr1	374209311	374209312
Chr1	37618799	37618800
Chr1	37643667	37643668
Chr1	376539648	376539649
Chr1	378690979	378690980
Chr1	378715391	378715392
Chr1	38322509	38322510
Chr1	383304223	383304224
Chr1	383323809	383323810
Chr1	388044690	388044691
Chr1	389118791	389118792
Chr1	391398086	391398087
Chr1	391515856	391515857
Chr1	391519254	391519255
Chr1	391686361	391686362
Chr1	391950697	391950698
Chr1	395336961	395336962
Chr1	395342595	395342596
Chr1	397364734	397364735
Chr1	398192881	398192882
Chr1	398193836	398193837
Chr1	398201683	398201684
Chr1	398204887	398204888
Chr1	398233118	398233119
Chr1	398588586	398588587
Chr1	398592928	398592929
Chr1	398888482	398888483
Chr1	401316705	401316706
Chr1	401973979	401973980
Chr1	402068268	402068269
Chr1	402074763	402074764
Chr1	402088496	402088497
Chr1	402459425	402459426
Chr1	402468564	402468565
Chr1	402769007	402769008
Chr1	403389198	403389199
Chr1	404723040	404723041
Chr1	404730553	404730554
Chr1	40515122	40515123
Chr1	405806908	405806909
Chr1	4060900	4060901
Chr1	4069036	4069037
Chr1	407163609	407163610
Chr1	407853375	407853376
Chr1	409507999	409508000
Chr1	409558185	409558186
Chr1	410398381	410398382
Chr1	410398497	410398498
Chr1	410398524	410398525
Chr1	411866695	411866696
Chr1	411898084	411898085
Chr1	411983471	411983472
Chr1	412175955	412175956
Chr1	412405773	412405774
Chr1	41248892	41248893
Chr1	41252802	41252803
Chr1	412906265	412906266
Chr1	4135601	4135602
Chr1	413745339	413745340
Chr1	415038348	415038349
Chr1	41565835	41565836
Chr1	416318589	416318590
Chr1	416386345	416386346
Chr1	416478222	416478223
Chr1	416560917	416560918
Chr1	416576432	416576433
Chr1	41660381	41660382
Chr1	41702643	41702644
Chr1	41707900	41707901
Chr1	41790839	41790840
Chr1	418247128	418247129
Chr1	418561317	418561318
Chr1	419091544	419091545
Chr1	419188712	419188713
Chr1	419224006	419224007
Chr1	41927505	41927506
Chr1	419342635	419342636
Chr1	419906930	419906931
Chr1	41993272	41993273
Chr1	419980140	419980141
Chr1	420632451	420632452
Chr1	423432733	423432734
Chr1	423457902	423457903
Chr1	425402247	425402248
Chr1	42649524	42649525
Chr1	42681097	42681098
Chr1	428250544	428250545
Chr1	428445661	428445662
Chr1	428519795	428519796
Chr1	428665215	428665216
Chr1	428763797	428763798
Chr1	428931159	428931160
Chr1	429188276	429188277
Chr1	429459043	429459044
Chr1	429513871	429513872
Chr1	429521276	429521277
Chr1	430232555	430232556
Chr1	430237021	430237022
Chr1	430245670	430245671
Chr1	430387892	430387893
Chr1	430490234	430490235
Chr1	430532245	430532246
Chr1	430589297	430589298
Chr1	430920148	430920149
Chr1	430975951	430975952
Chr1	430982854	430982855
Chr1	431058015	431058016
Chr1	431132720	431132721
Chr1	431157762	431157763
Chr1	434514264	434514265
Chr1	434900261	434900262
Chr1	435188187	435188188
Chr1	435209404	435209405
Chr1	435444842	435444843
Chr1	435646830	435646831
Chr1	435685905	435685906
Chr1	435726900	435726901
Chr1	435730717	435730718
Chr1	436122188	436122189
Chr1	436318764	436318765
Chr1	436342953	436342954
Chr1	436586288	436586289
Chr1	437709414	437709415
Chr1	437729150	437729151
Chr1	437796111	437796112
Chr1	437808561	437808562
Chr1	437913696	437913697
Chr1	437949954	437949955
Chr1	437976205	437976206
Chr1	438031107	438031108
Chr1	438099534	438099535
Chr1	439914455	439914456
Chr1	440714513	440714514
Chr1	443740648	443740649
Chr1	444497777	444497778
Chr1	445371233	445371234
Chr1	447959772	447959773
Chr1	447978691	447978692
Chr1	448809923	448809924
Chr1	448841357	448841358
Chr1	449232368	449232369
Chr1	449252721	449252722
Chr1	449317025	449317026
Chr1	449369311	449369312
Chr1	449689974	449689975
Chr1	449973683	449973684
Chr1	451440026	451440027
Chr1	451544992	451544993
Chr1	451567702	451567703
Chr1	452969995	452969996
Chr1	453017571	453017572
Chr1	453082492	453082493
Chr1	453787756	453787757
Chr1	45435601	45435602
Chr1	45453467	45453468
Chr1	45464100	45464101
Chr1	454786784	454786785
Chr1	455018919	455018920
Chr1	455111609	455111610
Chr1	455242964	455242965
Chr1	455546389	455546390
Chr1	455560954	455560955
Chr1	455567338	455567339
Chr1	455664293	455664294
Chr1	455669046	455669047
Chr1	455754030	455754031
Chr1	455803886	455803887
