Chr1	34713674	34713675
Chr1	35423088	35423089
Chr1	39853288	39853289
Chr1	61003988	61003989
Chr1	66491895	66491896
Chr1	96282773	96282774
Chr1	136975767	136975768
Chr1	138495362	138495363
Chr1	138821908	138821909
Chr1	143746922	143746923
Chr1	152495418	152495419
Chr1	172744696	172744697
Chr1	180138562	180138563
Chr1	274549009	274549010
Chr1	312058272	312058273
Chr1	425094757	425094758
Chr1	429417335	429417336
Chr1	429513915	429513916
Chr1	429514632	429514633
Chr1	435689351	435689352
Chr1	455619601	455619602
Chr2	28035544	28035545
Chr2	73795758	73795759
Chr2	107769812	107769813
Chr2	116636269	116636270
Chr2	166816993	166816994
Chr2	308834315	308834316
Chr2	366950763	366950764
Chr2	388993198	388993199
Chr2	390678374	390678375
Chr2	402010091	402010092
Chr2	411366479	411366480
Chr2	443658857	443658858
Chr2	449745854	449745855
Chr2	462599967	462599968
Chr2	464819892	464819893
Chr2	466073756	466073757
Chr2	467129009	467129010
Chr2	479181477	479181478
Chr2	491451395	491451396
Chr2	503583815	503583816
Chr2	504492057	504492058
Chr2	504594491	504594492
Chr2	505023366	505023367
Chr2	541147893	541147894
Chr2	541308280	541308281
Chr2	541816021	541816022
Chr2	545131372	545131373
Chr2	554902331	554902332
Chr2	589869796	589869797
Chr2	623944952	623944953
Chr3	46157687	46157688
Chr3	74016283	74016284
Chr3	144183510	144183511
Chr3	157366275	157366276
Chr3	270300130	270300131
Chr3	289418361	289418362
Chr3	372350398	372350399
Chr3	396833143	396833144
Chr3	398718873	398718874
Chr3	398718899	398718900
Chr3	405737046	405737047
Chr3	407312819	407312820
Chr3	407446207	407446208
Chr3	407687842	407687843
Chr3	419524396	419524397
Chr3	435857387	435857388
Chr3	454334863	454334864
Chr3	477270051	477270052
Chr3	483354993	483354994
Chr3	490855740	490855741
Chr3	511152111	511152112
Chr3	511317217	511317218
Chr3	511769068	511769069
Chr3	543126384	543126385
Chr3	553793919	553793920
Chr4	6744328	6744329
Chr4	23432424	23432425
Chr4	31393412	31393413
Chr4	33589121	33589122
Chr4	71232873	71232874
Chr4	147537592	147537593
Chr4	150804320	150804321
Chr4	204265909	204265910
Chr4	273386652	273386653
Chr4	282134265	282134266
Chr4	282792370	282792371
Chr4	285147731	285147732
Chr4	289531496	289531497
Chr4	294835118	294835119
Chr4	298201144	298201145
Chr4	301021875	301021876
Chr4	301672665	301672666
Chr4	302334640	302334641
Chr4	302427241	302427242
Chr4	308375867	308375868
Chr4	309054778	309054779
Chr4	322319613	322319614
Chr4	404655372	404655373
Chr4	406477706	406477707
Chr4	434265530	434265531
Chr4	434295469	434295470
Chr4	448188923	448188924
Chr4	450208174	450208175
Chr4	522740860	522740861
Chr5	3118072	3118073
Chr5	7846047	7846048
Chr5	42856557	42856558
Chr5	53471812	53471813
Chr5	70313402	70313403
Chr5	74154381	74154382
Chr5	76064381	76064382
Chr5	94432554	94432555
Chr5	96357201	96357202
Chr5	99612253	99612254
Chr5	101076435	101076436
Chr5	118386164	118386165
Chr5	129256986	129256987
Chr5	131494265	131494266
Chr5	341804544	341804545
Chr5	390391523	390391524
Chr5	446015566	446015567
Chr5	449599211	449599212
Chr5	449599321	449599322
Chr5	481223851	481223852
Chr5	507119513	507119514
Chr5	518658752	518658753
Chr6	449789	449790
Chr6	43879251	43879252
Chr6	47378315	47378316
Chr6	48481099	48481100
Chr6	48521692	48521693
Chr6	53470708	53470709
Chr6	66373626	66373627
Chr6	66400131	66400132
Chr6	66907192	66907193
Chr6	67072170	67072171
Chr6	67203726	67203727
Chr6	67640507	67640508
Chr6	85411177	85411178
Chr6	100443319	100443320
Chr6	113991117	113991118
Chr6	117451955	117451956
Chr6	117502400	117502401
Chr6	117719846	117719847
Chr6	120523111	120523112
Chr6	171940921	171940922
Chr6	174607186	174607187
Chr6	202231356	202231357
Chr6	269026100	269026101
Chr6	289421721	289421722
Chr6	289537573	289537574
Chr6	292111482	292111483
Chr6	335545427	335545428
Chr6	358630308	358630309
Chr6	365524169	365524170
Chr6	369106595	369106596
Chr6	405994971	405994972
Chr6	452227343	452227344
Chr6	505310985	505310986
Chr6	528697204	528697205
Chr7	15303875	15303876
Chr7	25867906	25867907
Chr7	41010131	41010132
Chr7	66718546	66718547
Chr7	118949584	118949585
Chr7	122745661	122745662
Chr7	146983634	146983635
Chr7	148803616	148803617
Chr7	149111084	149111085
Chr7	149529830	149529831
Chr7	167611378	167611379
Chr7	248295633	248295634
Chr7	266998257	266998258
Chr7	279489891	279489892
Chr7	280691688	280691689
Chr7	283353642	283353643
Chr7	288766276	288766277
Chr7	322344052	322344053
Chr7	334325934	334325935
Chr7	337632077	337632078
Chr7	338685171	338685172
Chr7	340457514	340457515
Chr7	343131905	343131906
Chr7	390469478	390469479
Chr7	396901580	396901581
Chr7	425906111	425906112
Chr7	427925930	427925931
Chr7	459395323	459395324
Chr7	465178832	465178833
Chr7	475853958	475853959
Chr7	478465803	478465804
Chr7	487842712	487842713
Chr7	520712053	520712054
Chr7	535807855	535807856
Chr7	546049927	546049928
Chr7	548212857	548212858
Chr7	596897273	596897274
Chr7	598987077	598987078
